member_casual,start_station_name,start_count
casual,Streeter Dr & Grand Ave,55061
casual,DuSable Lake Shore Dr & Monroe St,30262
casual,Millennium Park,23951
casual,Michigan Ave & Oak St,23761
casual,DuSable Lake Shore Dr & North Blvd,22157
casual,Shedd Aquarium,19421
casual,Theater on the Lake,17333
casual,Wells St & Concord Ln,14834
casual,Dusable Harbor,13271
casual,Clark St & Armitage Ave,12779
casual,Indiana Ave & Roosevelt Rd,12752
casual,Clark St & Lincoln Ave,12470
casual,Clark St & Elm St,11979
casual,Montrose Harbor,11677
casual,Wells St & Elm St,11482
casual,Adler Planetarium,10954
casual,Wabash Ave & Grand Ave,10804
casual,Clark St & Newport St,10800
casual,Michigan Ave & 8th St,10740
casual,Broadway & Barry Ave,10609
casual,Michigan Ave & Washington St,10444
casual,Wilton Ave & Belmont Ave,10365
casual,LaSalle St & Illinois St,9960
casual,New St & Illinois St,9955
casual,DuSable Lake Shore Dr & Diversey Pkwy,9590
casual,Clark St & Wrightwood Ave,9538
casual,Larrabee St & Webster Ave,9494
casual,DuSable Lake Shore Dr & Belmont Ave,9421
casual,Lakeview Ave & Fullerton Pkwy,9284
casual,Michigan Ave & Lake St,9186
casual,McClurg Ct & Ohio St,8981
casual,Sheffield Ave & Waveland Ave,8924
casual,Wells St & Evergreen Ave,8886
casual,Wells St & Huron St,8860
casual,Dearborn St & Erie St,8663
casual,Halsted St & Roscoe St,8581
casual,DuSable Lake Shore Dr & Wellington Ave,8392
casual,Clark St & Drummond Pl,8300
casual,Damen Ave & Pierce Ave,8270
casual,Kingsbury St & Kinzie St,8091
casual,Ashland Ave & Division St,8057
casual,Sheffield Ave & Fullerton Ave,7992
casual,Wells St & Hubbard St,7984
casual,Lincoln Ave & Fullerton Ave,7940
casual,Wabash Ave & Roosevelt Rd,7740
casual,St. Clair St & Erie St,7739
casual,Southport Ave & Roscoe St,7691
casual,Halsted St & Wrightwood Ave,7688
casual,Michigan Ave & Jackson Blvd,7549
casual,Fairbanks Ct & Grand Ave,7434
casual,Broadway & Cornelia Ave,7405
casual,Sheffield Ave & Wrightwood Ave,7332
casual,Green St & Madison St,7240
casual,Broadway & Waveland Ave,7201
casual,Southport Ave & Waveland Ave,7192
casual,Clark St & Schiller St,7138
casual,State St & Randolph St,7137
casual,Dearborn Pkwy & Delaware Pl,7057
casual,Lincoln Park Conservatory,6943
casual,Field Museum,6858
casual,Pine Grove Ave & Waveland Ave,6830
casual,Halsted St & Clybourn Ave,6821
casual,Sheffield Ave & Wellington Ave,6708
casual,Clinton St & Madison St,6689
casual,Columbus Dr & Randolph St,6627
casual,Rush St & Cedar St,6620
casual,Clark St & Wellington Ave,6588
casual,State St & Chicago Ave,6544
casual,Sheffield Ave & Webster Ave,6529
casual,Wabash Ave & Wacker Pl,6461
casual,Broadway & Belmont Ave,6267
casual,Wilton Ave & Diversey Pkwy,6252
casual,Halsted St & Dickens Ave,6230
casual,Sedgwick St & North Ave,6193
casual,Racine Ave & Belmont Ave,6179
casual,Federal St & Polk St,6160
casual,Sheridan Rd & Irving Park Rd,6141
casual,Stockton Dr & Wrightwood Ave,6097
casual,Mies van der Rohe Way & Chestnut St,6095
casual,Desplaines St & Kinzie St,5916
casual,Canal St & Adams St,5848
casual,Wabash Ave & 9th St,5822
casual,Franklin St & Jackson Blvd,5816
casual,Lakefront Trail & Bryn Mawr Ave,5788
casual,Buckingham Fountain,5784
casual,Clark St & North Ave,5781
casual,Clark St & Grace St,5720
casual,Kedzie Ave & Milwaukee Ave,5664
casual,Cityfront Plaza Dr & Pioneer Ct,5548
casual,Field Blvd & South Water St,5488
casual,Milwaukee Ave & Grand Ave,5398
casual,State St & Kinzie St,5359
casual,Clinton St & Washington Blvd,5320
casual,Clark St & Lake St,5318
casual,Rush St & Superior St,5281
casual,Sedgwick St & Webster Ave,5272
casual,Mies van der Rohe Way & Chicago Ave,5266
casual,California Ave & Milwaukee Ave,5206
casual,Clark St & Winnemac Ave,5200
casual,Michigan Ave & Pearson St,5194
casual,McClurg Ct & Erie St,5188
casual,Damen Ave & Cortland St,5146
casual,Broadway & Sheridan Rd,5142
casual,Dearborn St & Monroe St,5128
casual,Pine Grove Ave & Irving Park Rd,5117
casual,Wood St & Milwaukee Ave,5106
casual,Lincoln Ave & Diversey Pkwy,5063
casual,Southport Ave & Wrightwood Ave,5059
casual,Franklin St & Chicago Ave,5020
casual,Michigan Ave & Madison St,4985
casual,Kingsbury St & Erie St,4944
casual,Franklin St & Illinois St,4935
casual,University Ave & 57th St,4931
casual,Orleans St & Merchandise Mart Plaza,4923
casual,Wentworth Ave & Cermak Rd,4803
casual,LaSalle Dr & Huron St,4790
casual,Burling St & Diversey Pkwy,4734
casual,Sheridan Rd & Montrose Ave,4716
casual,Ritchie Ct & Banks St,4710
casual,Clinton St & Lake St,4689
casual,Bissell St & Armitage Ave*,4637
casual,Daley Center Plaza,4589
casual,Green St & Randolph St*,4550
casual,Greenview Ave & Fullerton Ave,4532
casual,Peoria St & Jackson Blvd,4519
casual,Southport Ave & Wellington Ave,4505
casual,Southport Ave & Belmont Ave,4502
casual,Michigan Ave & Ida B Wells Dr,4479
casual,Honore St & Division St,4476
casual,Kimbark Ave & 53rd St,4415
casual,Shore Dr & 55th St,4397
casual,Burnham Harbor,4387
casual,Stetson Ave & South Water St,4346
casual,Clark St & Randolph St,4345
casual,Milwaukee Ave & Wabansia Ave,4341
casual,Clark St & Chicago Ave,4330
casual,Franklin St & Lake St,4320
casual,Ravenswood Ave & Lawrence Ave,4265
casual,Larrabee St & Kingsbury St,4209
casual,Ellis Ave & 60th St,4205
casual,Sheffield Ave & Kingsbury St,4092
casual,Michigan Ave & 14th St,4084
casual,Clinton St & Jackson Blvd,4072
casual,Fort Dearborn Dr & 31st St,4066
casual,McCormick Place,3990
casual,Lakefront Trail & Wilson Ave,3982
casual,Ogden Ave & Chicago Ave,3940
casual,Dayton St & North Ave,3930
casual,Western Ave & Winnebago Ave,3916
casual,Clark St & Berwyn Ave,3875
casual,Clarendon Ave & Junior Ter,3860
casual,Larrabee St & Division St,3826
casual,Cannon Dr & Fullerton Ave,3814
casual,Wabash Ave & Adams St,3810
casual,Sedgwick St & Huron St,3753
casual,Racine Ave & Fullerton Ave,3723
casual,Southport Ave & Clybourn Ave,3695
casual,Clarendon Ave & Gordon Ter,3669
casual,Canal St & Madison St,3653
casual,Damen Ave & Chicago Ave,3646
casual,Desplaines St & Randolph St,3645
casual,Rush St & Hubbard St,3612
casual,State St & Harrison St,3546
casual,Calumet Ave & 18th St,3535
casual,Clifton Ave & Armitage Ave,3525
casual,Sheffield Ave & Willow St,3512
casual,Franklin St & Monroe St,3503
casual,Aberdeen St & Randolph St,3494
casual,Michigan Ave & 18th St,3440
casual,Wells St & Polk St,3427
casual,Wells St & Walton St,3417
casual,Halsted St & Willow St,3402
casual,LaSalle St & Jackson Blvd,3402
casual,Carpenter St & Huron St,3401
casual,Ellis Ave & 55th St,3393
casual,Damen Ave & Division St,3363
casual,Orleans St & Chestnut St (NEXT Apts),3358
casual,Larrabee St & Armitage Ave,3273
casual,State St & Van Buren St,3255
casual,Broadway & Wilson - Truman College Vaccination Site,3255
casual,Morgan St & Lake St,3248
casual,Paulina Ave & North Ave,3216
casual,Halsted St & Maxwell St,3209
casual,Aberdeen St & Jackson Blvd,3148
casual,900 W Harrison St,3088
casual,Clark St & Leland Ave,3074
casual,Canal St & Monroe St,3066
casual,Marine Dr & Ainslie St,3054
casual,Eckhart Park,3041
casual,Ashland Ave & Blackhawk St,3038
casual,Dearborn St & Adams St,3012
casual,Wabash Ave & 16th St,2972
casual,Franklin St & Adams St (Temp),2941
casual,Elston Ave & Cortland St,2930
casual,Canal St & Jackson Blvd,2923
casual,Clinton St & Roosevelt Rd,2884
casual,Racine Ave & Wrightwood Ave,2847
casual,Aberdeen St & Monroe St,2846
casual,Western Ave & Walton St,2844
casual,Sangamon St & Washington Blvd,2830
casual,Damen Ave & Thomas St (Augusta Blvd),2830
casual,Broadway & Argyle St,2826
casual,Desplaines St & Jackson Blvd,2812
casual,Ogden Ave & Race Ave,2810
casual,Delano Ct & Roosevelt Rd,2796
casual,Cornell Ave & Hyde Park Blvd,2795
casual,Loomis St & Lexington St,2794
casual,Larrabee St & North Ave,2791
casual,Sheridan Rd & Buena Ave,2788
casual,Sangamon St & Lake St,2786
casual,Walsh Park,2757
casual,Greenview Ave & Diversey Pkwy,2732
casual,California Ave & Cortez St,2715
casual,Broadway & Granville Ave,2690
casual,Damen Ave & Charleston St,2687
casual,LaSalle St & Washington St,2681
casual,Museum of Science and Industry,2670
casual,Ada St & Washington Blvd,2649
casual,Lake Park Ave & 53rd St,2631
casual,Clark St & Bryn Mawr Ave,2623
casual,Southport Ave & Irving Park Rd,2623
casual,Halsted St & Polk St,2621
casual,Orleans St & Hubbard St,2621
casual,Leavitt St & North Ave,2604
casual,Dearborn St & Van Buren St,2575
casual,Campbell Ave & North Ave,2568
casual,Noble St & Milwaukee Ave,2565
casual,Ashland Ave & Grace St,2559
casual,Broadway & Thorndale Ave,2553
casual,Financial Pl & Ida B Wells Dr,2496
casual,Ashland Ave & Wrightwood Ave,2491
casual,Clarendon Ave & Leland Ave,2480
casual,Broadway & Berwyn Ave,2479
casual,N Green St & W Lake St,2477
casual,Morgan St & Polk St,2441
casual,Clark St & Montrose Ave,2440
casual,Western Ave & Leland Ave,2431
casual,Fairbanks St & Superior St,2430
casual,Lincoln Ave & Roscoe St*,2415
casual,Calumet Ave & 21st St,2394
casual,May St & Taylor St,2385
casual,Winthrop Ave & Lawrence Ave,2382
casual,State St & Pearson St,2326
casual,Wacker Dr & Washington St,2321
casual,Canal St & Taylor St,2319
casual,Racine Ave & 18th St,2319
casual,Woodlawn Ave & 55th St,2308
casual,Western Ave & Division St,2297
casual,Seeley Ave & Roscoe St,2293
casual,Lake Park Ave & 56th St,2287
casual,Jefferson St & Monroe St,2287
casual,Humboldt Blvd & Armitage Ave,2280
casual,Bissell St & Armitage Ave,2277
casual,Sheridan Rd & Lawrence Ave,2257
casual,Wood St & Chicago Ave,2251
casual,Blue Island Ave & 18th St,2250
casual,Ashland Ave & Lake St,2242
casual,Sheridan Rd & Noyes St (NU),2236
casual,Chicago Ave & Sheridan Rd,2197
casual,Broadway & Ridge Ave,2187
casual,Spaulding Ave & Armitage Ave,2177
casual,Damen Ave & Wellington Ave,2173
casual,Ashland Ave & Grand Ave,2162
casual,Ashland Ave & Wellington Ave,2152
casual,Morgan St & Lake St*,2123
casual,Lincoln Ave & Belmont Ave (Temp),2097
casual,Morgan St & 18th St,2081
casual,Racine Ave & Randolph St,2068
casual,Logan Blvd & Elston Ave,2066
casual,Leavitt St & Armitage Ave,2054
casual,Clybourn Ave & Division St,2032
casual,Clark St & 9th St (AMLI),2018
casual,Milwaukee Ave & Rockwell St,2002
casual,California Ave & Francis Pl (Temp),1988
casual,Clark St & Ida B Wells Dr,1982
casual,Ashland Ave & Augusta Blvd,1960
casual,Wolcott (Ravenswood) Ave & Montrose Ave,1958
casual,Ravenswood Ave & Irving Park Rd,1957
casual,Benson Ave & Church St,1949
casual,California Ave & Division St,1916
casual,Larrabee St & Oak St,1903
casual,California Ave & North Ave,1892
casual,Lincoln Ave & Sunnyside Ave,1892
casual,Leavitt St & Chicago Ave,1875
casual,Sheridan Rd & Loyola Ave,1861
casual,Leavitt St & Belmont Ave,1850
casual,Albany Ave & Bloomingdale Ave,1850
casual,Ashland Ave & Chicago Ave,1845
casual,Lincoln Ave & Belle Plaine Ave,1842
casual,Sedgwick St & Schiller St,1814
casual,Racine Ave & Washington Blvd,1812
casual,Larrabee St & Menomonee St,1806
casual,Wabash Ave & Cermak Rd,1774
casual,Damen Ave & Grand Ave,1771
casual,Wood St & Augusta Blvd,1770
casual,LaSalle St & Adams St,1765
casual,Leavitt St & Division St,1724
casual,Green St & Randolph St,1693
casual,Damen Ave & Leland Ave,1680
casual,Halsted St & Roosevelt Rd,1680
casual,Kedzie Ave & Palmer Ct,1667
casual,Orleans St & Elm St,1631
casual,Damen Ave & Clybourn Ave,1629
casual,Stave St & Armitage Ave,1621
casual,Paulina St & 18th St,1612
casual,MLK Jr Dr & 29th St,1593
casual,Ellis Ave & 58th St,1569
casual,Damen Ave & Melrose Ave,1566
casual,Lincoln Ave & Addison St,1550
casual,California Ave & Fletcher St,1539
casual,Damen Ave & Foster Ave,1536
casual,Lincoln Ave & Waveland Ave,1527
casual,Throop St & Taylor St,1524
casual,Blackstone Ave & Hyde Park Blvd,1523
casual,Loomis St & Jackson Blvd,1519
casual,Wood St & Hubbard St,1517
casual,Buckingham Fountain (Temp),1493
casual,Green St & Washington Blvd,1419
casual,Campbell Ave & Fullerton Ave,1416
casual,Racine Ave & Congress Pkwy,1414
casual,Central Park Ave & Bloomingdale Ave,1404
casual,Elizabeth (May) St & Fulton St,1402
casual,Paulina St & Montrose Ave,1383
casual,Paulina St & Flournoy St,1377
casual,Glenwood Ave & Morse Ave,1373
casual,Troy St & North Ave,1361
casual,State St & 33rd St,1355
casual,California Ave & Altgeld St,1345
casual,Ashland Ave & Belle Plaine Ave,1344
casual,Damen Ave & Madison St,1321
casual,Wells St & 19th St,1285
casual,Milwaukee Ave & Fullerton Ave,1283
casual,Elston Ave & Wabansia Ave,1281
casual,Ellis Ave & 53rd St,1279
casual,Sheridan Rd & Argyle St,1258
casual,St. Louis Ave & Fullerton Ave,1242
casual,Wolcott Ave & Polk St,1235
casual,Southport Ave & Clark St,1230
casual,Halsted St & 18th St,1220
casual,Chicago Ave & Washington St,1219
casual,State St & 19th St,1204
casual,Central Park Ave & Elbridge Ave,1203
casual,Racine Ave & 15th St,1201
casual,University Library (NU),1200
casual,Emerald Ave & 31st St,1194
casual,Damen Ave & Sunnyside Ave,1193
casual,Winchester Ave & Elston Ave,1191
casual,Lake Park Ave & 35th St,1184
casual,Talman Ave & Addison St,1176
casual,Morgan Ave & 14th Pl,1171
casual,Sheridan Rd & Columbia Ave,1169
casual,Damen Ave & Walnut (Lake) St,1169
casual,Clinton St & Tilden St,1166
casual,Clinton St & 18th St,1159
casual,Leavitt St & Addison St,1152
casual,California Ave & Montrose Ave,1124
casual,Western Ave & Roscoe St,1109
casual,Claremont Ave & Hirsch St,1107
casual,Richmond St & Diversey Ave,1098
casual,Lake Park Ave & 47th St,1097
casual,Laflin St & Cullerton St,1097
casual,Clark St & Elmdale Ave,1095
casual,Ravenswood Ave & Berteau Ave,1092
casual,Damen Ave & Cullerton St,1080
casual,Greenview Ave & Jarvis Ave,1077
casual,Damen Ave & Wabansia Ave,1066
casual,Wilton Ave & Diversey Pkwy*,1060
casual,W Oakdale Ave & N Broadway,1055
casual,Clark St & Lunt Ave,1054
casual,Hampden Ct & Diversey Ave,1045
casual,Lincoln Ave & Roscoe St,1040
casual,Kimball Ave & Belmont Ave,1039
casual,Rhodes Ave & 32nd St,1035
casual,Kosciuszko Park,1001
casual,Halsted St & Archer Ave,993
casual,Racine Ave & Fullerton Ave (Temp),993
casual,May St & Cullerton St,979
casual,Clark St & Schreiber Ave,978
casual,Harper Ave & 59th St,962
casual,California Ave & Byron St,947
casual,Canal St & Harrison St,945
casual,Morgan St & 31st St,942
casual,Wentworth Ave & 35th St,937
casual,Artesian Ave & Hubbard St,936
casual,Leavitt St & Lawrence Ave,914
casual,Lincoln Ave & Winona St,911
casual,Calumet Ave & 33rd St,904
casual,Spaulding Ave & Division St,904
casual,Oakley Ave & Irving Park Rd,896
casual,Avers Ave & Belmont Ave,894
casual,Washtenaw Ave & Lawrence Ave,883
casual,Rockwell St & Eastwood Ave,882
casual,Sheridan Rd & Greenleaf Ave,875
casual,Lincoln Ave & Belmont Ave,870
casual,Western Ave & Congress Pkwy,861
casual,Wentworth Ave & 24th St (Temp),854
casual,State St & 35th St,851
casual,Halsted St & 35th St,832
casual,Hermitage Ave & Polk St,832
casual,Hoyne Ave & Balmoral Ave,831
casual,Ogden Ave & Congress Pkwy,809
casual,Western Ave & Fillmore St,808
casual,Troy St & Elston Ave,797
casual,Paulina St & Howard St,797
casual,Wood St & Taylor St (Temp),788
casual,W Armitage Ave & N Sheffield Ave,767
casual,Halsted St & 21st St,760
casual,Indiana Ave & 26th St,756
casual,Greenwood Ave & 47th St,752
casual,Wentworth Ave & 33rd St,751
casual,Winchester (Ravenswood) Ave & Balmoral Ave,742
casual,Avondale Ave & Irving Park Rd,725
casual,Campbell Ave & Montrose Ave,718
casual,Clark St & Columbia Ave,708
casual,Halsted St & North Branch St,690
casual,Indiana Ave & 31st St,689
casual,Christiana Ave & Lawrence Ave,689
casual,Prairie Ave & Garfield Blvd,686
casual,Cherry Ave & Blackhawk St,682
casual,Francisco Ave & Foster Ave,678
casual,Monticello Ave & Irving Park Rd,672
casual,Rockwell St & Fletcher St,657
casual,Cottage Grove Ave & 51st St,657
casual,Smith Park,652
casual,N Carpenter St & W Lake St,646
casual,Albany Ave & Montrose Ave,627
casual,Glenwood Ave & Touhy Ave,626
casual,Western Ave & Monroe St,624
casual,Malcolm X College Vaccination Site,622
casual,Wallace St & 35th St,620
casual,Central Park Ave & North Ave,614
casual,Cottage Grove Ave & Oakwood Blvd,613
casual,Eastlake Ter & Rogers Ave,586
casual,Shields Ave & 31st St,582
casual,Broadway & Wilson Ave,578
casual,Kedzie Ave & Leland Ave,568
casual,Drake Ave & Addison St,565
casual,Evanston Civic Center,563
casual,N Sheffield Ave & W Wellington Ave,558
casual,South Shore Dr & 71st St,543
casual,Cottage Grove Ave & 47th St,543
casual,MLK Jr Dr & Pershing Rd,534
casual,Emerald Ave & 28th St,527
casual,South Shore Dr & 67th St,523
casual,Kedzie Ave & Foster Ave,522
casual,Manor Ave & Leland Ave,517
casual,Ashland Ave & 13th St,516
casual,Elston Ave & George St,513
casual,Western Ave & 21st St,512
casual,Keystone Ave & Fullerton Ave,511
casual,Loomis St & Archer Ave,499
casual,California Ave & Lake St,496
casual,Ogden Ave & Roosevelt Rd,495
casual,Drake Ave & Montrose Ave,492
casual,Cottage Grove Ave & 63rd St,487
casual,Western Ave & Lunt Ave,479
casual,Wood St & Webster Ave,474
casual,Central St Metra,473
casual,Warren Park West,471
casual,Calumet Ave & 35th St,469
casual,Western Ave & Granville Ave,463
casual,63rd St Beach,461
casual,Bernard St & Elston Ave,460
casual,Ashland Ave & Archer Ave,453
casual,Base - 2132 W Hubbard,450
casual,Woodlawn Ave & Lake Park Ave,446
casual,Clinton St & Polk St,444
casual,Calumet Ave & 51st St,442
casual,Shields Ave & 28th Pl,441
casual,Dorchester Ave & 49th St,441
casual,Kedzie Ave & 48th Pl,437
casual,Prairie Ave & 43rd St,426
casual,Central St & Girard Ave,424
casual,Knox Ave & Montrose Ave,422
casual,Leavitt St & Archer Ave,419
casual,California Ave & 21st St,419
casual,Dorchester Ave & 63rd St,418
casual,Central Park Ave & Ogden Ave,417
casual,Conservatory Dr & Lake St,411
casual,Sawyer Ave & Irving Park Rd,410
casual,Elmwood Ave & Austin St,404
casual,DuSable Museum,403
casual,Francisco Ave & Montrose Ave,401
casual,Cottage Grove Ave & 43rd St,396
casual,Washtenaw Ave & Ogden Ave,395
casual,Burnham Greenway & 112th St,390
casual,Keystone Ave & Montrose Ave,386
casual,Troy St & Grace St,383
casual,Western Ave & Grace St,383
casual,Budlong Woods Library,380
casual,Kedzie Ave & Bryn Mawr Ave,374
casual,Pulaski Rd & Eddy St (Temp),373
casual,Dodge Ave & Church St,372
casual,Jeffery Blvd & 67th St,372
casual,Western Ave & Howard St,367
casual,Sacramento Blvd & Addison St,358
casual,N Southport Ave & W Newport Ave,356
casual,Long & Irving Park,354
casual,State St & 95th St,353
casual,Racine Ave & 35th St,353
casual,Narragansett & Wrightwood,352
casual,Valli Produce - Evanston Plaza,347
casual,Kedzie Ave & Lake St,345
casual,Racine Ave & 13th St,342
casual,2112 W Peterson Ave,334
casual,N Shore Channel Trail & Argyle St,333
casual,Kildare Ave & Montrose Ave,330
casual,Princeton Ave & 47th St,326
casual,Warren Park East,325
casual,Clark St & Touhy Ave,324
casual,Pulaski Rd & 51st St,323
casual,State St & 79th St,322
casual,N Paulina St & Lincoln Ave,319
casual,Kedzie Ave & George St,316
casual,Harlem & Irving Park,312
casual,Ridge Blvd & Howard St,310
casual,Normal Ave & Archer Ave,310
casual,State St & 29th St,306
casual,Elizabeth St & Fulton St,306
casual,Stony Island Ave & 67th St,306
casual,Wentworth Ave & 63rd St,305
casual,St. Louis Ave & Balmoral Ave,303
casual,Western Ave & Gunnison St,298
casual,Ridge Blvd & Touhy Ave,295
casual,Clark St & Jarvis Ave,293
casual,MLK Jr Dr & 47th St,290
casual,Maplewood Ave & Peterson Ave,290
casual,Francisco Ave & Bloomingdale Ave,290
casual,Stony Island Ave & 64th St,289
casual,Damen Ave & Coulter St,286
casual,Wood St & 35th St,283
casual,W Washington Blvd & N Peoria St,281
casual,MLK Jr Dr & 63rd St,275
casual,Western Ave & 24th St,275
casual,Bosworth Ave & Howard St,275
casual,Stony Island Ave & 71st St,273
casual,Kedzie Ave & Chicago Ave,264
casual,Milwaukee Ave & Cuyler Ave,263
casual,Wolcott Ave & Fargo Ave,255
casual,Lincoln Ave & Balmoral Ave,252
casual,Elston Ave & Henderson St,250
casual,Western Blvd & 48th Pl,248
casual,Western Ave & Berteau Ave,243
casual,Indiana Ave & 40th St,239
casual,Kedzie Ave & 21st St,235
casual,Austin Blvd & Lake St,231
casual,Fairfield Ave & Roosevelt Rd,231
casual,Dodge Ave & Main St,227
casual,MLK Jr Dr & 56th St,227
casual,Oakley Ave & Touhy Ave,223
casual,Halsted St & 37th St,218
casual,Whipple/Irving Park,215
casual,Wabash Ave & 87th St,212
casual,Washtenaw Ave & Polk St,212
casual,Calumet Park,208
casual,South Shore Dr & 74th St,204
casual,Hoyne Ave & 47th St,203
casual,Halsted St & 47th Pl,201
casual,Kedzie Ave & 57th St,201
casual,Kilbourn Ave & Irving Park Rd,201
casual,Union Ave & Root St,200
casual,California Ave & 23rd Pl,200
casual,Cottage Grove Ave & 67th St,200
casual,Archer (Damen) Ave & 37th St,200
casual,Princeton Ave & Garfield Blvd,198
casual,Lawler Ave & 50th St,197
casual,Western Ave & 111th St,197
casual,Eberhart Ave & 61st St,195
casual,Albany Ave & Belmont Ave,195
casual,Jeffery Blvd & 71st St,193
casual,Millard Ave & 26th St,190
casual,Kedzie Ave & Roosevelt Rd,190
casual,Lincolnwood Dr & Central St,187
casual,Rockwell St & Cermak Rd,185
casual,Kilbourn & Roscoe,181
casual,Damen Ave & Pershing Rd,179
casual,Halsted & 63rd - Kennedy-King Vaccination Site,179
casual,Big Marsh Park,177
casual,Western Ave & 104th St,177
casual,Lamon Ave & Belmont Ave,177
casual,Campbell Ave & Irving Park Rd,177
casual,Cottage Grove Ave & 71st St,176
casual,Dodge Ave & Mulford St,174
casual,Phillips Ave & 79th St,174
casual,Albany Ave & 26th St,173
casual,Lavergne & Fullerton,172
casual,Base - 2132 W Hubbard Warehouse,166
casual,Perry Ave & 69th St,164
casual,Central Park Ave & 24th St,163
casual,Austin Blvd & Madison St,162
casual,Commercial Ave & 130th St,161
casual,Stony Island Ave & 75th St,161
casual,Kilpatrick Ave & Parker Ave,160
casual,Kilbourn Ave & Milwaukee Ave,160
casual,Sayre & Diversey,158
casual,Damen Ave & 59th St,158
casual,Walden Pkwy & 100th St,158
casual,Rockwell St & Archer Ave,154
casual,Ping Tom Park (East),153
casual,Vernon Ave & 79th St,147
casual,Lincoln Ave & Peterson Ave,147
casual,Burnham Greenway & 105th St,146
casual,Yates Blvd & 75th St,144
casual,Public Rack - Milwaukee Ave & Diversey Ave,143
casual,Narragansett & Irving Park,142
casual,Cicero Ave & Lake St,140
casual,Marshfield Ave & 44th St,140
casual,N Damen Ave & W Chicago Ave,138
casual,California Ave & Winona St,137
casual,Public Rack - California Ave & Cortez St,134
casual,Kostner Ave & Wrightwood Ave,132
casual,Kedzie Ave & 24th St,129
casual,Austin Blvd & Chicago Ave,128
casual,Central Ave & Chicago Ave,128
casual,Rainbow Beach,127
casual,Lawndale Ave & 30th St,127
casual,Ashland Ave & McDowell Ave,127
casual,Kenosha & Wellington,126
casual,Pulaski Rd & 21st St,126
casual,Central Ave & Lake St,126
casual,Harding Ave & 26th St,126
casual,Lawndale Ave & 111th St,126
casual,Malcolm X College,124
casual,Prospect Sq & 91st St,124
casual,Seeley Ave & Garfield Blvd,123
casual,Racine Ave & Garfield Blvd,122
casual,Commercial Ave & 83rd St,121
casual,Indiana Ave & 103rd St,120
casual,Eggleston Ave & 69th St,119
casual,Halsted St & 78th St,117
casual,Chicago State University,117
casual,W 103rd St & S Avers Ave,117
casual,Cottage Grove Ave & 83rd St,117
casual,Wells St & Institute Pl,116
casual,Shields Ave & 43rd St,115
casual,Ashland Ave & Pershing Rd,115
casual,Narragansett Ave & School St,112
casual,State St & 54th St,111
casual,Lockwood Ave & Wrightwood Ave,111
casual,Houston Ave & 92nd St,109
casual,Central Ave & Roscoe St,108
casual,Sacramento Blvd & Franklin Blvd,108
casual,Dauphin Ave & 87th St,107
casual,Lamon Ave & Armitage Ave,107
casual,Halsted St & 51st St,106
casual,Sacramento Ave & Pershing Rd,106
casual,Hale Ave & 107th St,105
casual,Public Rack - Christiana Ave & Belmont Ave,105
casual,Kilbourn & Belden,104
casual,Francisco Ave & 47th St,104
casual,Stewart Ave & 63rd St,102
casual,Kedzie Ave & Harrison St,102
casual,Central Park Ave & Ohio St,101
casual,Stony Island Ave & 90th St,100
casual,Komensky Ave & 31st St,98
casual,Baltimore Ave & 87th St,98
casual,Public Rack - Hamlin Ave & Fullerton Ave,98
casual,Orange & Addison,97
casual,Laramie Ave & Kinzie St,97
casual,Kilpatrick Ave & Grand Ave,97
casual,St Louis Ave & 59th St,96
casual,Pulaski Rd & Congress Pkwy,96
casual,Fullerton & Monitor,95
casual,Rockwell St & 57th St,95
casual,Maryland Ave & 104th St,95
casual,St Louis Ave & Norman Bobbins Ave,95
casual,Avenue O & 118th St,94
casual,Central Park Blvd & 5th Ave,94
casual,Tripp Ave & 65th St,93
casual,Halsted St & 96th St,93
casual,Oak Park & Wellington,93
casual,Stewart Ave & 83rd St,93
casual,Vernon Ave & 75th St,92
casual,Ashland Ave & 63rd St,92
casual,Green St & Madison Ave*,92
casual,Pulaski Rd & Lake St,91
casual,Damen Ave & 51st St,90
casual,Kedzie Ave & 45th St,90
casual,Exchange Ave & 79th St,90
casual,Western Ave & Ardmore Ave,90
casual,Shabbona Park,89
casual,Long Ave & Belmont Ave,89
casual,California Ave & 26th St,88
casual,Albany Ave & 16th St,87
casual,Elizabeth St & 92nd St,87
casual,MTV Hubbard St,85
casual,Loomis St & 89th St,85
casual,Kedzie Ave & 52nd St,85
casual,Hegewisch Metra Station,85
casual,Mulligan Ave & Wellington Ave,85
casual,Ellis Ave & 83rd St,84
casual,Torrence Ave & 106th St,84
casual,Latrobe Ave & Chicago Ave,84
casual,Washtenaw Ave & Peterson Ave,83
casual,Public Rack - Pulaski Rd & Armitage Ave,83
casual,Vernon Ave & 107th St,82
casual,Pulaski & Ann Lurie Pl,82
casual,Marquette Ave & 89th St,82
casual,Laramie Ave & Madison St,82
casual,Meade Ave & Diversey Ave,82
casual,Cicero Ave & Quincy St,81
casual,Ashland Ave & Garfield Blvd,81
casual,Doty Ave & 111th St,80
casual,Central Ave & Harrison St,80
casual,Cicero Ave & Grace St,79
casual,Artesian Ave & 55th St,79
casual,Eastlake Ter & Howard St,79
casual,Homan Ave & 65th St,78
casual,Halsted St & 56th St,78
casual,Virginia Ave & Catalpa Ave,78
casual,Kenneth Ave & 50th St,77
casual,Kostner Ave & 63rd St,77
casual,California Ave & Marquette Rd,77
